GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State
5077,Lee County,85.25088155067593,10.214228848319928,92.00155607218854,342.25,Arkansas
5079,Lincoln County,139.68196021768023,119.57240969666448,47.81396970380827,558.5,Arkansas
5081,Little River County,138.0527848258057,97.30430155871515,47.36293851694748,688.0,Arkansas
5083,Logan County,126.47978235475036,101.60636303780971,49.10995950999504,1227.25,Arkansas
5085,Lonoke County,199.89865857813555,137.92519779035368,15.257886247205024,5128.5,Arkansas
5087,Madison County,170.1820017071621,147.68298341114271,35.67355568301563,518.5,Arkansas
5089,Marion County,127.0332248191692,71.29361469689462,45.07689087991339,1419.75,Arkansas
5091,Miller County,224.46300191712072,136.15611781782792,18.85719739738976,2714.75,Arkansas
5093,Mississippi County,200.89324528478863,90.09268769995576,19.00333169701448,1640.25,Arkansas
5095,Monroe County,112.64255760354008,84.04881387699535,65.70357321382569,249.75,Arkansas
5097,Montgomery County,92.97334302034989,58.88279735952062,68.80266408824512,645.5,Arkansas
5099,Nevada County,179.73429479258417,146.06495187444816,44.198234752463634,325.25,Arkansas
5101,Newton County,39.84258195870072,11.54937047762277,66.40203890146181,302.25,Arkansas
5103,Ouachita County,160.084031026913,92.12825262698544,36.68230366055132,759.25,Arkansas
5105,Perry County,248.31973176494012,234.6130668164094,8.762471363685771,885.5,Arkansas
5107,Phillips County,167.8269427784778,58.14583453835079,32.17229510546217,572.5,Arkansas
5109,Pike County,190.5391907696297,158.4143158147829,21.16584295642274,560.5,Arkansas
5111,Poinsett County,196.79647204013548,123.86356487661617,16.99024425037908,737.25,Arkansas
5113,Polk County,97.34719000659666,19.89030103765501,94.15689567002046,897.75,Arkansas
5115,Pope County,216.82192887418276,46.252720848826186,32.3172479928067,4820.5,Arkansas
5117,Prairie County,153.4568999770382,131.42012644285566,34.56588897841077,591.5,Arkansas
5119,Pulaski County,249.17815618922413,111.38142519958404,19.20613700802382,18913.25,Arkansas
5121,Randolph County,207.88601616886075,81.38433654926001,12.839108764398,697.25,Arkansas
5123,St. Francis County,135.66248678087337,68.46396244952061,43.670381552476,706.25,Arkansas
5125,Saline County,238.1150753976803,118.0048197181706,22.475850899961483,9380.25,Arkansas
5127,Scott County,117.62529462309465,30.22933587071796,64.46115207308608,659.0,Arkansas
5129,Searcy County,210.59324765817436,191.98831293646512,55.204721810483335,966.25,Arkansas
5131,Sebastian County,275.7520726598195,122.88677763344089,17.947839022545008,5941.25,Arkansas
5133,Sevier County,270.76968598388373,259.6301967591,16.3161525133131,1212.75,Arkansas
5135,Sharp County,161.7066482810627,102.65977650580882,70.55379302782865,987.25,Arkansas
5137,Stone County,61.10633260016322,24.19095028841716,37.03891073468583,1297.75,Arkansas
5139,Union County,244.37348386933297,28.69725827519572,34.82348059008079,1752.25,Arkansas
5141,Van Buren County,153.61669686307823,128.6309297216653,16.26766345753427,2867.25,Arkansas
5143,Washington County,252.1648800328096,161.83625328829382,13.337008314982516,11436.0,Arkansas
5145,White County,137.59655152533878,95.95282554015937,28.141694859401383,4303.75,Arkansas
5147,Woodruff County,104.583831259099,77.21857379266815,53.34461916236893,215.25,Arkansas
5149,Yell County,120.26907200030998,49.13568438246814,60.09218092557119,764.25,Arkansas
6001,Alameda County,273.3921797040649,103.19585946537671,13.919800700879591,106630.5,California
6003,Alpine County,71.88258125840336,15.16481475247504,46.19679683691819,269.25,California
6005,Amador County,79.37462265071763,15.446470071517805,41.32323949077863,2744.75,California
6007,Butte County,246.72426803817112,36.16795143380219,32.651128295319644,7398.75,California
6009,Calaveras County,137.3619455278756,14.426165246939766,37.60615706621942,3530.25,California
6011,Colusa County,140.5671327032648,64.06283478422753,38.80293802709249,818.75,California
6013,Contra Costa County,282.763014914164,74.75226601120745,15.842400952113708,69007.0,California
6015,Del Norte County,184.1829185379733,13.561876118464776,29.311172945604024,1045.5,California
6017,El Dorado County,196.09163164047484,30.71568047246976,32.59657718687505,17927.75,California
6019,Fresno County,246.50851277289416,60.9111900889176,23.577143741935647,38183.0,California
6021,Glenn County,183.13262113607672,17.542428646678147,32.9824723241891,927.5,California
6023,Humboldt County,226.4740103504784,22.08826274410005,31.3055565414854,6688.75,California
6025,Imperial County,199.22376033246064,21.518117039807485,29.56865394740412,7424.75,California
6027,Inyo County,90.5834842252724,31.29014044782569,40.518641790952806,1229.25,California
6029,Kern County,255.91233706877816,69.81172038914264,22.75371912888549,41529.75,California
6031,Kings County,282.47508980277456,44.70776266605308,25.784073650561684,4450.5,California
6033,Lake County,161.96085076418154,31.515942763759103,38.208160853520766,3258.75,California
6035,Lassen County,121.52947404827977,12.710697162814942,53.92084509180623,1439.75,California
6037,Los Angeles County,264.74273349944235,75.6137622558906,15.481908940466,643397.75,California
6039,Madera County,176.16001906899805,29.69933769141409,33.59795763869935,7384.5,California
6041,Marin County,255.841358290396,58.61142138604491,18.464093762872828,18941.75,California
6043,Mariposa County,45.40819980618494,8.034425130464072,90.24368507437576,1822.5,California
6045,Mendocino County,124.7109258550805,13.360713682813737,63.28095224291848,4678.75,California
6047,Merced County,227.57543010110965,40.17854788405868,24.967986059511716,7723.25,California
6049,Modoc County,113.30329309122868,85.37764461461028,55.97148704429671,386.75,California
6051,Mono County,151.53603433534926,33.01772085673022,32.10265201830034,2824.75,California
6053,Monterey County,239.28065693719077,46.04589504099842,24.326224335803992,18788.75,California
6055,Napa County,217.15883346405565,45.229063578985205,28.702015506608177,8327.5,California
6057,Nevada County,149.42505142740308,33.39447247835532,38.53088022810663,11461.0,California
6059,Orange County,261.6622989525461,77.52601755898151,14.203061172472472,233467.25,California
6061,Placer County,218.55234489689937,76.89943676147274,19.83465440807412,38276.5,California
6063,Plumas County,54.74687620189296,14.732831372298014,90.42785158167472,2196.5,California
6065,Riverside County,264.54666818514386,90.48295332529216,18.69262401953391,145360.5,California
6067,Sacramento County,268.1254783916887,76.61574515220738,15.247597821520356,80584.25,California
6069,San Benito County,201.5532679160587,48.72430566564015,31.031952961110413,3193.5,California
6071,San Bernardino County,265.68847309196553,94.24111013165444,17.04209267506383,117587.0,California
6073,San Diego County,248.78137690354788,77.52594490931031,16.733151392657014,194982.5,California
6075,San Francisco County,253.15982488697887,105.09166074333156,12.824531308476484,67092.0,California
6077,San Joaquin County,273.13494890667874,61.29476431230484,21.422098327058634,35429.75,California
6079,San Luis Obispo County,201.53643561864428,32.94957339621765,20.94704903911737,18377.25,California
6081,San Mateo County,278.45688333274086,108.33448585793948,15.127463887462952,65658.75,California
6083,Santa Barbara County,243.3398135992678,56.03804354499245,22.71839598938374,23652.25,California
6085,Santa Clara County,274.1923420527869,83.33097070452115,14.791031826249377,156388.75,California
6087,Santa Cruz County,217.76730392984896,43.98696169619416,23.237630051199574,16179.5,California
6089,Shasta County,159.41690881889264,18.722462065369623,54.44319477293188,8971.75,California
6091,Sierra County,71.59669326106025,12.881791663334145,60.56129219922165,482.5,California
6093,Siskiyou County,121.59666098519912,34.04755488674998,35.18576898172161,3048.25,California
6095,Solano County,270.5577423651064,54.29102502050861,20.03998875310033,20919.5,California
6097,Sonoma County,235.6315632781426,52.30416929365378,23.76200262576944,26738.75,California
6099,Stanislaus County,251.9868735578853,38.64437574553888,23.88243977640201,21297.5,California
6101,Sutter County,279.86390441579294,39.36098957007634,22.219945748375185,3578.25,California
6103,Tehama County,152.79308602850227,11.850458718691131,61.07723868564044,2566.25,California
6105,Trinity County,47.73211843888608,6.511025303464838,114.00010626577196,810.0,California
6107,Tulare County,238.36151929335412,49.09607743411906,28.539847601745358,17331.5,California
6109,Tuolumne County,171.38875110290007,16.439778046022788,45.20569385499836,3790.0,California
6111,Ventura County,246.84535123961865,69.23818907456729,16.824148064884824,57217.75,California
6113,Yolo County,225.9296791234284,62.22431423161824,22.00135696586738,10164.75,California
6115,Yuba County,212.4576796688956,42.19516011590139,37.8220842885534,3326.75,California
8001,Adams County,280.7180284546088,63.86693316272296,15.686215826073528,24134.25,Colorado
8003,Alamosa County,211.61769340238368,78.93056989060682,25.679517317471777,610.75,Colorado
8005,Arapahoe County,287.8431297745627,70.21502896853043,13.392539796132242,37652.25,Colorado
8007,Archuleta County,69.06159627308776,12.276232378750176,47.92255331648895,2919.25,Colorado
8009,Baca County,69.09915915177976,38.01544900979695,52.50447072816255,121.25,Colorado
8011,Bent County,62.39701715586806,32.42564255386546,39.005080742297935,150.25,Colorado
8013,Boulder County,248.37567832972684,85.2141885095539,17.804730802518762,20805.0,Colorado
8014,Broomfield County,276.8327890982087,53.66656044625488,14.68825313740983,6468.75,Colorado
8015,Chaffee County,110.9894156534952,10.76835299489404,47.26810326856095,1931.5,Colorado
8017,Cheyenne County,38.83409588068182,30.802837736742426,61.19441287878788,41.75,Colorado
8019,Clear Creek County,94.20650055080714,14.111367873449336,53.10658086705828,905.75,Colorado
8021,Conejos County,141.9538739376846,119.2447699697429,74.96606382741254,299.0,Colorado
8023,Costilla County,205.5890182739541,162.76496832258363,53.04570650100051,110.75,Colorado
8025,Crowley County,57.41494885428669,13.399809553096992,61.32563911508335,78.25,Colorado
8027,Custer County,60.08502596929483,7.108118339888247,45.65938101110283,963.75,Colorado
8029,Delta County,206.3236934847561,167.64242177070707,22.701096785677585,1810.5,Colorado
8031,Denver County,269.52729064774667,104.12732848685182,12.527710594001846,40491.75,Colorado
8033,Dolores County,76.45297339835061,34.11214240679898,104.6056957156126,154.25,Colorado
8035,Douglas County,272.4184598794769,51.354642457936464,17.261976885810405,31604.75,Colorado
8037,Eagle County,217.08421513822583,35.631271525033526,21.153263530363063,6832.0,Colorado
8039,Elbert County,176.86335910360967,112.60017331416392,32.1153740874271,2556.25,Colorado
8041,El Paso County,271.65032406066126,70.90242513810706,18.32845835109356,41205.25,Colorado
8043,Fremont County,173.15356000991403,12.773402301363944,42.99334590654775,2106.75,Colorado
8045,Garfield County,179.27767655586862,38.663692131601245,31.85664759168855,2809.25,Colorado
8047,Gilpin County,82.35045583529057,38.09693762753713,31.644747951111174,712.75,Colorado
8049,Grand County,170.6019019375441,28.00403501059504,36.042358604787424,2558.75,Colorado
8051,Gunnison County,142.26132511964855,21.540084691115183,55.53893804772453,1593.75,Colorado
8053,Hinsdale County,61.89806689341977,19.323789063256854,61.373246160509765,377.25,Colorado
8055,Huerfano County,125.17214303086604,62.72447890385442,43.217653555281686,606.5,Colorado
8057,Jackson County,101.78501471364862,57.813201528422375,67.32822429210918,131.75,Colorado
8059,Jefferson County,250.2740902654809,53.54803541445481,20.32405249859351,35772.75,Colorado
8061,Kiowa County,139.94212090863454,113.10317135995906,37.227630232468336,56.25,Colorado
8063,Kit Carson County,94.27912270330856,20.992032166514168,47.67291859013373,507.25,Colorado
8065,Lake County,171.40768693012456,49.66480221237743,61.43732363246506,594.0,Colorado
8067,La Plata County,128.53030307450018,21.60636326984828,52.51135890889425,4414.5,Colorado
8069,Larimer County,248.4176588368673,116.1376891367036,17.83731855606422,28246.5,Colorado
8071,Las Animas County,120.97915338225128,17.748247396264134,49.86869462413699,564.25,Colorado
8073,Lincoln County,151.78305522478885,136.09095004129767,42.53146086588741,259.25,Colorado
8075,Logan County,164.7426961751818,25.721012964432983,25.384154344791053,690.0,Colorado
8077,Mesa County,226.54117840780424,26.88572770176462,24.649035520724556,6864.0,Colorado
8079,Mineral County,68.04607891907628,46.51630986077736,44.77623569583751,354.0,Colorado
8081,Moffat County,179.97363261251934,74.71203975929245,22.264089974064166,642.0,Colorado
8083,Montezuma County,83.40410743748245,20.94458848977794,45.25921245208524,1504.25,Colorado
8085,Montrose County,217.65802279730133,169.9039722302171,17.115865423394844,3055.75,Colorado
8087,Morgan County,247.60563879351264,122.91354480284237,21.914262313687463,1443.0,Colorado
8089,Otero County,150.9753231085184,32.15065010066414,31.485736528155204,489.75,Colorado
8091,Ouray County,95.9121211722194,78.07392371857127,33.04792917863203,851.75,Colorado
8093,Park County,67.16996410480016,16.799421378574856,86.685275744886,3478.75,Colorado
8095,Phillips County,137.4287269578044,37.04119575364925,19.63724902808914,96.5,Colorado
8097,Pitkin County,215.00828400142404,25.039856625208063,22.530088370449803,2984.0,Colorado
8099,Prowers County,128.10296683675034,16.866420934599976,28.87713247618658,398.75,Colorado
8101,Pueblo County,233.0322332372504,69.78587556442355,25.547265843622448,6369.75,Colorado
8103,Rio Blanco County,114.42822958313816,76.18933191361774,29.23389065982571,565.75,Colorado
8105,Rio Grande County,104.47429791523022,67.76466164448061,23.741671167644665,656.25,Colorado
8107,Routt County,175.34003304822042,55.78354957224968,22.787077026808756,2367.0,Colorado
8109,Saguache County,53.48545893964168,25.982667859447528,54.598736350967386,341.5,Colorado
8111,San Juan County,119.71727689764498,88.00845473167153,24.540497076295303,156.5,Colorado
8113,San Miguel County,132.75272406561362,61.6167137599968,31.572975245254657,1904.5,Colorado
8115,Sedgwick County,118.88873669048266,24.25838980793392,41.68685950988583,124.0,Colorado
8117,Summit County,239.2634070541711,30.30148513662987,26.686511800238225,4787.75,Colorado
8119,Teller County,107.6511306972035,43.272583653917465,61.02609870457755,3639.75,Colorado
8121,Washington County,60.9917789118137,18.146063409686185,38.63736682597895,378.0,Colorado
8123,Weld County,242.13046538047797,62.388541535106114,19.87161839162757,16668.5,Colorado
8125,Yuma County,65.91471182858784,24.63833472496029,36.34050938089537,396.25,Colorado
9110,Capitol Planning Region,295.8849918737503,131.82550956018767,15.249205038621502,55187.25,Connecticut
9120,Greater Bridgeport Planning Region,278.2232773776606,145.13435247250862,13.273441900067702,18793.0,Connecticut
9130,Lower Connecticut River Valley Planning Region,287.67159774903,102.08186372563426,18.016402841973928,10412.25,Connecticut
9140,Naugatuck Valley Planning Region,310.27209219104554,138.29597705390455,15.31897960435482,26841.25,Connecticut
9150,Northeastern Connecticut Planning Region,269.9121989869077,100.62217937253928,17.785954260077396,4609.5,Connecticut
9160,Northwest Hills Planning Region,283.38321692102016,95.36911710659491,15.619283001496145,8839.5,Connecticut
9170,South Central Connecticut Planning Region,294.4860574372089,124.66273386946372,14.635412786424409,28425.75,Connecticut
9180,Southeastern Connecticut Planning Region,275.2595330873042,94.24565832069028,18.317167240646555,14156.25,Connecticut
9190,Western Connecticut Planning Region,261.56946507290183,111.81661778544137,13.954419974141008,55821.5,Connecticut
10001,Kent County,302.1438958598258,57.56861121348856,19.908957533778867,5760.5,Delaware
10003,New Castle County,271.18426324843495,116.48748755005994,11.773623500490745,17206.0,Delaware
10005,Sussex County,264.0754246600562,55.30111807206118,33.777853924489804,14935.5,Delaware
11001,District of Columbia,246.8095308489769,96.59180277417664,13.08707674784907,25229.25,District of Columbia
